SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0034,Ark Byron Primary Academy,51.506675720214844,-0.26277801394462585,,Urban Background,3.0,15.0,School,0,https://api.breathelondon.org/assets/images/CLDP0034.jpg,"
Ark Byron Primary Academy is located on the edge of Acton Park in the London Borough of Ealing. The Academy has six year groups, ranging from Reception to Year 5 and a total of 360 pupils. Their motto “Courage to reach for the sky” reflects the high aspirations they have for each pupil, encouraging them to aim high in everything that they do. ",1.0,fully charged,99.0,4-excellent,OK,healthy,AJVF4X57,2022-01-07T12:00:00.000Z,,2023-12-14T07:59:25.190Z,0,85,5.153100490570068,0,4.1449432373046875,4,31,1,0.0,0.0,0.0,48.0,1.0,Measurement,,,,,9.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, Ealing, GLA, Mains1, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0035,Christopher Hatton Primary School,51.52254104614258,-0.1120700016617775,,Urban Background,2.4000000953674316,9.0,School,0,https://api.breathelondon.org/assets/images/CLDP0035.jpg,"Christopher Hatton is a happy, ambitious and inclusive school reflecting the rich diversity of families in its area. Its curriculum emphasises the environment and the Rights of the Child,",1.0,fully charged,99.0,4-excellent,OK,healthy,A8XTXZFW,2021-05-28T09:25:23.263Z,,2023-12-14T12:13:22.330Z,0,110,5.193060398101807,0,4.1305437088012695,4,31,1,0.0,0.0,0.0,70.0,2.0,Measurement,,,,,10.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Camden, Deployed, GLA, Mains1, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0036,St Annes RC Primary School,51.485633850097656,-0.11915700137615204,,Urban Background,2.9000000953674316,14.600000381469727,School,0,https://api.breathelondon.org/assets/images/CLDP0036.jpg,"St Anne's R.C. lies at the centre of a vibrant local community in Vauxhall, south London. Around thirty languages are represented by it's 400 pupils. The school has close links to local parishes and communities and the teachings of the Catholic Church underpin everything the school does.",1.0,discharging normally,99.0,4-excellent,OK,healthy,A8YJ320G,2021-05-26T10:29:55.130Z,,2023-12-14T12:12:41.660Z,0,0,0.0,0,4.127220630645752,7,31,1,0.0,0.0,0.0,35.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Lambeth, Mains1, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0037,Charlotte Sharman Primary School,51.49611282348633,-0.10559000074863434,,Urban Background,2.6500000953674316,29.0,School,0,https://api.breathelondon.org/assets/images/CLDP0037.jpg,"Charlotte Sharman is located in the diverse community of Elephant and Castle. All pupils are now undertaking a whole school topic 'We can save the world', learning about how children can make the world a better place.",1.0,fully charged,99.0,4-excellent,OK,healthy,ADCX87FP,2021-05-25T16:11:39.027Z,,2023-12-14T07:24:57.137Z,0,78,5.180760383605957,0,4.156020164489746,4,31,1,0.0,0.0,0.0,34.0,1.0,Measurement,,,,,7.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, Southwark, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0038,Oaklands Secondary School,51.52880096435547,-0.062199998646974564,,Urban Background,6.0,20.0,School,0,https://api.breathelondon.org/assets/images/CLDP0038.jpeg,"Oaklands Secondary School is a comprehensive community school of 909 11 – 18 learners. Located in Bethnal Green, the school is committed to serving the local community and being active citizens in the wider international community.",1.0,fully charged,98.0,4-excellent,OK,healthy,AF3386RN,2021-05-27T10:26:54.167Z,,2023-12-14T07:26:20.567Z,0,109,5.197210311889648,0,4.08180570602417,4,31,1,0.0,0.0,0.0,74.0,2.0,Measurement,,,,,8.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, Tower Hamlets, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0039,Prior Weston Primary School,51.521480560302734,-0.09264999628067017,,Urban Background,2.5,8.800000190734863,School,0,https://api.breathelondon.org/assets/images/CLDP0039.jpg,"Prior Weston Primary School and Children’s Centre is located in South Islington. It is a special place in a unique location, in the heart of the community it serves. The campus serves many children and families from a range of backgrounds and cultures and this vibrant blend makes the Prior Weston community a unique and energising place to be.",1.0,fully charged,98.0,4-excellent,OK,healthy,AF671XJ6,2021-05-28T11:49:25.113Z,,2023-12-14T07:27:44.773Z,0,107,5.173070430755615,0,4.0773749351501465,4,30,1,0.0,0.0,0.0,66.0,1.0,Measurement,,,,,8.0,1.0,Measurement,,,,1,GLA,Mains,N,"CHILL, Deployed, GLA, Islington, Mains1, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0040,Bonner Primary School,51.529300689697266,-0.04873000085353851,,Roadside,2.0,3.700000047683716,School,0,https://api.breathelondon.org/assets/images/CLDP0040.jpg,Bonner Primary School Bethnal Green is a two form entry school taking children from Reception until Year 6. The school has achieved UNICEF's Gold Award as a Rights Respecting School.,1.0,fully charged,99.0,4-excellent,OK,healthy,AJMHR6VY,2021-05-27T11:37:58.127Z,,2023-12-14T07:56:16.543Z,0,80,5.224740505218506,0,4.1449432373046875,4,31,1,0.0,0.0,0.0,,,,,,,,9.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, Tower Hamlets, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0042,Tower Bridge Primary School,51.501949310302734,-0.07756000012159348,,Roadside,2.299999952316284,3.4000000953674316,School,0,https://api.breathelondon.org/assets/images/CLDP0042.jpg,"Tower Bridge Primary School is one of three Bridges Federation Schools. It is located next to the iconic Tower Bridge, near the Thames and the Tower of London. 
The school is part of a diverse community in which a wide range of faiths, languages and cultures are represented.",1.0,fully charged,98.0,4-excellent,OK,healthy,ALS35W89,2021-05-25T13:35:29.190Z,,2023-12-14T08:20:36.073Z,0,106,5.164889812469482,0,4.088451862335205,4,31,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, Southwark, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0043,St Annes C of E Primary School,51.456180572509766,-0.18939700722694397,,Roadside,2.5,3.5,School,0,https://api.breathelondon.org/assets/images/CLDP0043.jpg,"St Anne’s is a one-form entry school in the heart of a diverse and vibrant Wandsworth community. Activities include, collaboration with neighbouring schools, exploring and understanding how to care for their environment, supporting local elderly people within the community, communicating and sharing experiences with their link school in New Delhi, India and taking part in an annual United Nations General Assembly, where pupils debate global issues with other schools.",16.0,discharging normally,15.0,4-excellent,OK,offline,AXQGZCGM,2021-05-26T12:08:38.787Z,,2023-11-27T18:08:39.353Z,0,0,0.0,0,3.350735902786255,7,24,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, V1, Wandsworth",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0044,Alice Model Nursery School,51.521018981933594,-0.0466729998588562,,Urban Background,1.5,14.0,School,0,https://api.breathelondon.org/assets/images/CLDP0044.jpg,"Alice Model Nursery School is a small, warm and welcoming school in the heart of London’s East End.
Providing a safe, exciting and inclusive learning environment for children full of stimulating, inspiring learning opportunities.
Alice Model MBE was an East End social reformer who inspired the development of the Nursery. Developed from the Jewish day nursery she founded in 1901, it was for children of all religions, an ethos which continues to this day.",1.0,fully charged,98.0,4-excellent,OK,healthy,AYX0GP8K,2021-05-27T15:46:40.417Z,,2023-12-14T10:11:34.510Z,0,71,5.204840660095215,0,4.075159549713135,4,21,1,0.0,0.0,0.0,58.0,1.0,Measurement,,,,,10.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, Tower Hamlets, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0045,Marner Primary School,51.52298355102539,-0.012691999785602093,,Urban Background,2.700000047683716,29.0,School,0,https://api.breathelondon.org/assets/images/CLDP0045.jpg,Marner Primary School is a large three form entry school within a diverse community located in Tower Hamlets in the East End of London. The school is a recent recipent of funding from the Mayor’s Community Green Space fund. This funding enables the school to transform its playground with a range of green measures to reduce pollution exposure from the highly polluted A12 and nearby Devas Street.,1.0,fully charged,99.0,4-excellent,OK,healthy,AZDN7DL8,2021-05-27T13:30:01.000Z,,2023-12-14T10:13:50.607Z,0,106,5.228950023651123,0,4.118359088897705,4,28,1,0.0,0.0,0.0,32.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, Tower Hamlets, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0046,Redbridge Leystreet(West) BLEN,51.57067108154297,0.08369000256061554,,Roadside,,2.0,,0,,"This Node was located within Redbridge's Business Low Emission Neighbourhood on Ley Street outside the transport depot and  just north of Seven King's Primary School.

This Node was relocated about 60m south and to the west side of Ley Street on 20th July 2021 because trees at this original location were shading the solar panel too much.",300.0,,,,,,A6GQYPB5,2021-05-18T06:44:35.543Z,2021-07-20T09:00:00.000Z,,0,53,4.524549961090088,0,4.015344619750977,2,31,1,0.0,0.0,0.0,,,,,,,,,,,,,,0,,Solar,N,,Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0047,Rachel Keeling Nursery,51.527591705322266,-0.04733499884605408,,Urban Background,2.0999999046325684,18.0,School,0,https://api.breathelondon.org/assets/images/CLDP0047.jpg,"Rachel Keeling Nursery School is a state maintained school in Bethnal Green, Tower Hamlets, providing nursery places for 3 & 4 year olds. The school was named in honour of one of the suffragettes; Rachel Susanna Keeling. Driven by quality with a highly dedicated multi disciplinary staff, children at the nursery engage in a wide range of learning experiences.",1200.0,charging,91.0,4-excellent,OK,healthy,AT9GB7LJ,2021-05-28T15:34:19.967Z,,2023-12-14T09:11:08.920Z,0,0,0.0,0,3.8547308444976807,7,27,4,0.0,0.0,0.0,39.0,1.0,Measurement,,,,,12.0,1.0,Measurement,,,,1,GLA,Solar,Y,"CHILL, Deployed, GLA, Solar300, Tower Hamlets, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0048,Meath Gardens Children's Centre,51.528865814208984,-0.04477089270949364,,Roadside,2.4000000953674316,0.38999998569488525,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/b43c7786099d180b494e28d009f8562d3734e2600f40ca1d04dcfaf4fc9fbebd,"This is one of nine Nodes deployed at locations which are expected to have low pollution levels, but which are representative of large areas around them.  This provides balance across the network with many other Nodes being at higher pollution locations.

With the help of Tower Hamlets local authority, this node has been installed on Smart Street, near Meath Gardens Children and Family Centre. Meath Gardens Children and Family Centre is used by many parents and children in the community. It hosts health clinics as well as, baby and toddler groups.  The node will also be representing those living nearby and those using Meath Gardens Park.",300.0,charging,94.0,4-excellent,OK,healthy,AKCQ897B,2021-10-06T08:21:21.247Z,,2023-12-14T08:04:02.117Z,0,0,0.0,0,3.9344840049743652,7,28,1,0.0,0.0,0.0,,,,,,,,9.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Coldspot, Deployed, Solar300, Tower Hamlets, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0051,"Tavistock Road, Hillingdon",51.51137924194336,-0.4777109920978546,,Roadside,2.5,0.75,,0,,This Node was located on Tavistock Road because the local community had raised concerns over the impact of traffic associated with nearby industrial uses.,1200.0,charging,93.0,4-excellent,OK,healthy,A7R2JL8S,2021-06-03T11:31:59.483Z,,2023-12-14T11:55:47.103Z,0,36,4.520380020141602,0,3.905684232711792,2,27,4,0.0,0.0,0.0,,,,,,,,10.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Hillingdon, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0052,Stockwell Primary,51.466705322265625,-0.11747346073389053,,Urban Background,2.4000000953674316,10.0,School,0,https://api.breathelondon.org/assets/images/CLDP0052.jpg,"Stockwell Primary School is located in Lambeth for children aged two to eleven years old. With an experienced and passionate team of staff, committed to providing each and every child with an exceptional start to their education by creating a unique and interesting learning environment, full of opportunities within and beyond the classroom.
This node is sponsored by the Mayor of London to measure the air pollution the children and staff experience while at school.",1.0,fully charged,98.0,4-excellent,OK,healthy,AM86S1FB,2021-06-08T13:14:05.670Z,,2023-12-14T08:26:53.877Z,0,87,5.185070037841797,0,4.096205711364746,4,31,1,0.0,0.0,0.0,48.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Lambeth, Mains1, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0053,East Sheen Primary School,51.46511459350586,-0.2547360062599182,,Urban Background,2.700000047683716,28.5,School,0,https://api.breathelondon.org/assets/images/CLDP0053.jpg,"East Sheen Primary is a community school on the Upper Richmond Road in The London Borough of Richmond upon Thames. It's a three form entry primary school with an excellent reputation for providing fun and happiness, combined with high standards of education. As a school, they are committed to providing an outdoor environment for children that will provide stimulating and challenging learning. Such an environment supports both the curriculum and the extended school day programme.
This node is sponsored by the Mayor of London to measure the air pollution the children and staff experience while at school.",1.0,fully charged,98.0,4-excellent,OK,healthy,A0WCGYXY,2021-06-08T16:33:28.067Z,,2023-12-14T11:07:29.873Z,0,76,5.224790573120117,0,4.101743698120117,4,22,1,0.0,0.0,0.0,17.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Mains1, Richmond upon Thames, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0055,St James Hatcham C of E School,51.47413635253906,-0.03853999823331833,,Urban Background,2.0,13.5,School,0,https://api.breathelondon.org/assets/images/CLDP0055.jpg,"St. James Hatcham CE Primary School is an inclusive and aspirational community, committed to ensuring that every single child develops to the best of their ability and excels in all areas. The school is located just south of New Cross Gate Station, close to the A2.",1.0,fully charged,99.0,4-excellent,OK,healthy,A4SJ326S,2021-06-08T09:48:36.907Z,,2023-12-14T11:32:38.127Z,0,109,5.173050403594971,0,4.120574474334717,4,26,1,0.0,0.0,0.0,36.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Lewisham, Mains1, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0057,Oxford Gardens Primary School,51.516571044921875,-0.21849499642848969,,Urban Background,3.0,5.599999904632568,School,0,https://api.breathelondon.org/assets/images/CLDP0057.jpg,"Oxford Gardens Primary School is a unique learning community in the heart of North Kensington. The school strives to develop a rich and varied curriculum to enable learners to achieve their aspirations. The school's Vision is that every pupil will strive to be the very best that they can be. Creativity and Innovation, underpinned by high standards and expectations for all are at the heart of all of the school's activities.
This node is sponsored by the Mayor of London to measure the air pollution the children and staff experience while at school.",1200.0,discharging normally,92.0,4-excellent,OK,healthy,AM79N4KZ,2022-04-28T13:15:00.000Z,,2023-12-14T08:25:07.270Z,0,0,0.0,0,3.881315231323242,7,31,4,0.0,0.0,0.0,,,,,,,,,,,,,,1,GLA,Solar,Y,"CHILL, Deployed, GLA, Kensington and Chelsea, Recalibrated, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0060,Gospel Oak Primary School,51.55548095703125,-0.15233850479125977,,Urban Background,2.5999999046325684,37.70000076293945,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/2af5aeb242066aacb5d36e40a0de494b9d06b46255075b10ee9a3cddda623662,"Gospel Oak Primary School is committed to being an inclusive, community school. Through a broad and relevant curriculum the school aims to provide every child with the opportunity to develop their own interests and meet new challenges.",300.0,charging,96.0,4-excellent,OK,healthy,AGLCXGYN,2023-09-14T15:05:00.000Z,,2023-12-14T07:32:09.077Z,0,1,0.05277334898710251,0,3.9990930557250977,7,31,1,0.0,0.0,0.0,42.0,1.0,Measurement,,,,,9.0,1.0,Measurement,,,,1,GLA,Solar,Y,"CHILL, Camden, GLA, Replacement, Solar300, V2",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0061,St Mary Magdalene CE School,51.494598388671875,0.00847879983484745,,Urban Background,2.700000047683716,23.0,School,0,https://api.breathelondon.org/assets/images/CLDP0061.jpg,"St. Mary Magdalene CE School Peninsula site is the first all- through school in Royal Greenwich. The school is committed to developing both academic and personal excellence, applauding achievement, cherishing success and celebrating diversity.",300.0,charging,98.0,4-excellent,OK,healthy,AKQSLMC0,2021-06-22T20:34:13.227Z,,2023-12-14T08:08:56.183Z,0,0,0.0,0,4.06297492980957,7,31,1,0.0,0.0,0.0,47.0,1.0,Measurement,,,,,7.0,1.0,Measurement,,,,1,GLA,Solar,Y,"CHILL, Deployed, GLA, Greenwich, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
